client_id,first_name,last_name,age,gender,email,phone_number,address,city,province,postal_code,employment_status,income_bracket,account_type,account_open_date,avg_monthly_balance,avg_monthly_transactions,total_transaction_volume,loan_products,credit_card_usage_percent,num_overdrafts_last_6_months,missed_payments_last_12_months,online_banking_usage,products_owned,has_investment_account,has_mortgage,mortgage_balance,has_auto_loan,auto_loan_balance,age_group
8058,Craig,Baker,43,Male,bwilliams@example.org,(875)313-6591x29747,3904 Chad Road,Millerside,Ontario,87012,Student,<$30k,Chequing,2016-03-30,7129,98,7808,Yes,74,4,2,Daily,RRSP;Credit Card;TFSA,No,No,0,No,0,35-44
8059,Andrea,Wright,80,Other,robert90@example.com,2454473738,722 Daniel Port Apt. 181,Mooreside,Quebec,95597,Employed,$30k–$60k,Savings,2024-03-04,6046,8,91597,No,22,5,3,Rarely,Mortgage;RRSP,Yes,No,0,No,0,55+
8060,Randy,Johnson,22,Male,deborah16@example.com,001-767-949-6186x9512,742 Rose Squares Apt. 042,Edwardsbury,Quebec,70978,Employed,>$100k,Chequing,2022-08-16,8563,5,79756,No,6,0,1,Daily,RRSP;TFSA,No,No,0,Yes,51309,18-24
8061,David,White,28,Male,walshanita@example.org,+1-556-372-0155,6703 Long Locks,Port Angelamouth,Alberta,42928,Unemployed,$30k–$60k,Chequing,2019-11-25,6249,35,68445,Yes,10,2,1,Never,Mortgage;Credit Card,No,Yes,405679,No,0,25-34
8062,Scott,Perez,42,Male,arthursaunders@example.com,001-261-803-9481x92247,18271 Melanie Mountain,West Douglas,Quebec,69141,Employed,$60k–$100k,Chequing,2017-10-05,6921,55,88056,No,5,4,1,Rarely,TFSA;Mortgage,Yes,Yes,203190,Yes,15079,35-44
8063,Dawn,Swanson,37,Female,osbornebrittany@example.net,(808)454-2794x739,77239 Peters Locks Suite 949,Baldwinshire,Alberta,79313,Unemployed,$60k–$100k,Joint,2021-12-12,6321,88,68704,No,28,1,3,Weekly,RRSP;Mortgage;Credit Card,Yes,Yes,86934,Yes,63001,35-44
8064,Stacy,Harris,80,Other,hornemichael@example.com,+1-311-947-2729,401 Barbara Mountains,West Kimberlyport,Alberta,40849,Student,<$30k,Savings,2015-08-16,9289,36,22646,Yes,16,3,0,Daily,Mortgage;TFSA;RRSP,Yes,No,0,No,0,55+
8065,Tyler,Parker,26,Other,sharicameron@example.org,(283)828-4208x35806,572 Cain Knoll Suite 529,Daniellebury,Ontario,53720,Retired,$30k–$60k,Chequing,2016-07-03,4059,31,50314,Yes,17,2,1,Daily,Credit Card;RRSP;TFSA;Mortgage,No,No,0,Yes,44377,25-34
8066,Kellie,Jenkins,28,Other,danielmarquez@example.net,(892)871-8840,11586 Thomas Ranch,North Alexander,Ontario,90662,Retired,$60k–$100k,Savings,2020-03-12,2465,36,70227,Yes,45,2,1,Daily,Mortgage;RRSP;Credit Card,No,No,0,Yes,10300,25-34
8067,Keith,Morrow,47,Female,daniellemartin@example.net,408-818-1375x74799,9526 Sullivan Motorway Apt. 795,Horneborough,Quebec,36763,Retired,$30k–$60k,Chequing,2020-08-31,4677,37,31293,No,40,1,1,Daily,Credit Card;TFSA,Yes,Yes,197842,No,0,45-54
8068,Linda,Jones,53,Male,lisa92@example.net,+1-338-934-9922x008,734 Olson Parkway,Clarkside,New Brunswick,57124,Unemployed,>$100k,Savings,2025-01-04,9163,40,51941,Yes,55,0,1,Never,Mortgage;TFSA,Yes,No,0,No,0,45-54
8069,Samantha,Walker,33,Female,crystalrios@example.com,676.584.0458,886 Gordon Wall,Courtneybury,Ontario,44920,Unemployed,$30k–$60k,Business,2020-03-28,568,64,13288,Yes,74,2,2,Never,RRSP,Yes,No,0,No,0,25-34
8070,Jacob,Bryan,20,Female,floresgary@example.com,(520)581-3305x6072,7463 Reese Dam,Lake Claire,Alberta,85350,Student,>$100k,Savings,2020-04-13,7123,28,10362,Yes,57,1,2,Weekly,RRSP;TFSA,Yes,No,0,Yes,72460,18-24
8071,Kara,Hunter,37,Female,harriskelly@example.com,+1-638-865-8066x090,9347 Olsen Spring,South Brenda,Saskatchewan,25049,Student,$60k–$100k,Savings,2024-01-09,8792,43,47129,Yes,48,2,0,Never,RRSP;Credit Card,Yes,Yes,459387,No,0,35-44
8072,Jackie,Salas,22,Other,harriskimberly@example.com,(435)588-5305x9332,8013 James Mission Suite 503,Juliefurt,Quebec,3754,Retired,$30k–$60k,Savings,2024-08-21,9353,20,76015,Yes,30,0,3,Rarely,Credit Card;Mortgage,No,No,0,No,0,18-24
8073,Eric,Moore,59,Other,stephaniehicks@example.org,(403)660-1745x0824,62833 Terry Locks Apt. 699,New Lisa,Ontario,79040,Employed,<$30k,Chequing,2022-11-17,3122,17,4022,Yes,12,2,0,Never,RRSP;Credit Card;TFSA,Yes,Yes,129960,Yes,24073,55+
8074,Stephen,Madden,51,Male,rodriguezjames@example.com,001-614-397-6397x786,782 Deleon Ridge Suite 225,Isaiahhaven,New Brunswick,8898,Retired,>$100k,Chequing,2023-06-19,7317,90,82163,Yes,79,4,1,Daily,RRSP;Credit Card;Mortgage,No,No,0,No,0,45-54
8075,Jacob,Ramirez,32,Other,alexanderhaas@example.org,+1-703-919-2053x97229,8902 Bonilla Greens,Shahburgh,British Columbia,85863,Retired,>$100k,Savings,2022-08-23,7981,79,45042,Yes,85,5,3,Weekly,RRSP;TFSA;Credit Card,Yes,No,0,Yes,16326,25-34
8076,Manuel,Scott,33,Female,suzanne77@example.com,(697)377-5380,517 Elizabeth Courts,Port Joshuabury,Quebec,82467,Retired,<$30k,Chequing,2020-09-14,1815,17,60297,No,64,3,1,Never,Mortgage;TFSA;Credit Card,Yes,Yes,471556,Yes,87148,25-34
8077,Suzanne,Lewis,37,Female,colleen18@example.org,001-980-797-6288x803,018 Shea Corners,Hayesland,Alberta,74244,Retired,>$100k,Chequing,2018-06-21,4325,99,5424,Yes,85,5,3,Daily,Credit Card;RRSP;Mortgage,Yes,Yes,293436,Yes,55466,35-44
8078,Tyler,Smith,45,Male,robinwilliams@example.net,245-955-1529,060 Jennifer Isle,Collinsland,Nova Scotia,90218,Student,$30k–$60k,Chequing,2019-07-16,4462,71,82765,Yes,90,5,3,Never,RRSP;Mortgage;Credit Card,No,No,0,No,0,45-54
8079,Michael,Coleman,65,Male,youngdiane@example.org,001-225-650-4591x7159,890 James Landing Suite 571,Howardstad,Ontario,86079,Retired,$30k–$60k,Savings,2017-07-23,1271,40,50487,Yes,9,3,1,Weekly,Mortgage;RRSP;Credit Card;TFSA,No,No,0,Yes,57023,55+
8080,Dakota,Cortez,46,Male,christina67@example.org,(553)470-1573x618,0125 Linda Village Suite 635,East Gavin,British Columbia,78519,Retired,>$100k,Chequing,2017-05-05,5565,87,31564,No,0,3,2,Rarely,Credit Card;TFSA;Mortgage,Yes,No,0,Yes,87428,45-54
8081,Ian,Ortiz,34,Other,nolanashley@example.org,001-544-527-4750x981,0731 Shepherd Locks,Brendafort,Quebec,71675,Student,$30k–$60k,Chequing,2023-03-21,3141,45,47734,No,5,0,1,Never,TFSA,No,No,0,Yes,68122,25-34
8082,Lisa,Johnson,52,Female,phillipsjennifer@example.net,553.603.0106x15236,89485 Murphy Street,Danielhaven,Newfoundland and Labrador,23576,Student,$30k–$60k,Savings,2022-08-06,7650,6,92710,No,26,1,0,Daily,TFSA;Credit Card;Mortgage,No,Yes,300672,No,0,45-54
8083,Jack,Wilson,46,Other,mccormicksarah@example.net,910-376-6269,6802 Tom Divide Suite 465,Lopezmouth,Ontario,95466,Unemployed,$30k–$60k,Chequing,2017-10-17,1858,7,11522,No,71,3,3,Never,TFSA,Yes,Yes,285245,No,0,45-54
8084,Thomas,Velasquez,42,Female,qwatkins@example.com,327.631.5309,5687 Christian Cove Apt. 819,North Andremouth,Manitoba,96132,Unemployed,$60k–$100k,Savings,2023-04-15,3115,68,19654,No,46,2,0,Rarely,RRSP;TFSA;Mortgage,No,No,0,Yes,44428,35-44
8085,Kelsey,Kent,39,Female,diane75@example.org,391.866.0969,073 Lisa Fords Suite 437,East Alison,Saskatchewan,76953,Unemployed,$60k–$100k,Savings,2016-05-23,8238,39,12573,Yes,46,3,3,Rarely,Credit Card;TFSA,Yes,Yes,415956,Yes,69010,35-44
8086,Rachel,Ward,18,Male,cwoods@example.net,(611)310-5999x09642,1969 Adrian Skyway Apt. 940,West Michael,British Columbia,79204,Unemployed,<$30k,Joint,2019-12-20,2942,77,18066,No,17,3,0,Daily,Mortgage;TFSA;RRSP;Credit Card,Yes,Yes,10272,No,0,18-24
8087,Brad,Arellano,60,Other,nicholashill@example.net,001-878-561-5104x506,92091 Garcia Circles,East Thomasfurt,Saskatchewan,38019,Retired,$30k–$60k,Savings,2022-04-22,4605,93,40238,Yes,88,1,0,Daily,Credit Card;Mortgage,Yes,No,0,Yes,57369,55+
8088,Angela,Peterson,60,Male,martinteresa@example.org,+1-258-584-2617x099,09027 Daniel Prairie,Cooperview,British Columbia,98007,Student,>$100k,Savings,2024-01-19,2545,24,89712,Yes,32,4,1,Never,Credit Card,No,Yes,494270,No,0,55+
8089,Roger,Saunders,50,Male,washingtonlauren@example.org,224-984-1763,20966 Cody Route,Spencerfurt,Ontario,15092,Retired,<$30k,Joint,2023-08-08,6062,73,18089,Yes,1,1,3,Rarely,RRSP,Yes,No,0,Yes,98610,45-54
8090,Harold,Bush,46,Female,michael07@example.org,001-459-265-4898x8404,4134 Jackson Pines Apt. 574,Castilloside,Quebec,68301,Student,<$30k,Joint,2024-12-04,5132,48,91814,No,39,5,2,Daily,RRSP,Yes,Yes,415499,Yes,14135,45-54
8091,Ronald,Brown,46,Male,allisonmckinney@example.net,+1-876-476-0516,2355 Bell Inlet Suite 523,Port Johnhaven,Ontario,2483,Employed,>$100k,Chequing,2018-10-25,6515,97,68862,No,62,3,1,Daily,TFSA;RRSP,No,No,0,Yes,52559,45-54
8092,Robert,Forbes,66,Male,smithcharles@example.com,(865)690-8189,26707 Alexander Heights Suite 202,East Sherristad,Ontario,70852,Retired,$60k–$100k,Joint,2021-04-17,1750,99,63518,No,51,0,2,Rarely,Credit Card,No,Yes,55685,Yes,67619,55+
8093,William,Potter,34,Other,shawnmorgan@example.net,305.896.7860x5723,18822 Kyle Plain,Millerchester,Manitoba,31969,Unemployed,$30k–$60k,Joint,2022-12-26,831,67,30376,No,47,5,2,Daily,TFSA;RRSP,No,No,0,No,0,25-34
8094,Linda,Strickland,51,Male,clambert@example.com,8469553636,0776 Julie Estate Suite 907,North Aaronfurt,British Columbia,15948,Employed,$30k–$60k,Chequing,2020-09-11,1582,52,92235,No,15,5,2,Never,Credit Card;Mortgage,No,Yes,156063,Yes,35748,45-54
8095,Rhonda,Steele,52,Other,rjennings@example.org,865.517.9005x095,1075 White Wall,Gibsonfurt,Ontario,99018,Retired,>$100k,Savings,2020-12-14,8230,70,23708,No,12,3,3,Rarely,Credit Card;TFSA;Mortgage,Yes,Yes,369680,Yes,36245,45-54
8096,John,Brown,62,Male,balexander@example.net,323-837-7187x1142,272 Jeff Hill Suite 532,East Juliechester,Alberta,39391,Student,$30k–$60k,Savings,2023-05-26,4472,68,52392,No,0,3,0,Daily,Mortgage;Credit Card;TFSA;RRSP,No,Yes,150188,No,0,55+
8097,Megan,Hansen,55,Male,emily42@example.com,751-583-0014x3014,990 Sandoval Lake,Randyton,Ontario,34200,Student,$60k–$100k,Savings,2021-04-16,9712,44,96167,Yes,67,5,2,Never,RRSP;Mortgage;TFSA;Credit Card,Yes,Yes,33800,Yes,47627,55+
8098,Nicole,Morris,44,Other,hobbsdonna@example.com,+1-419-795-3552x9513,2316 Debbie Branch,Davidview,Prince Edward Island,66636,Student,$30k–$60k,Business,2023-08-26,2942,42,82324,No,42,3,1,Daily,Credit Card;RRSP;TFSA,Yes,No,0,No,0,35-44
8099,Matthew,Lopez,54,Other,jwalker@example.com,801-687-4098x5022,4206 Manuel Coves Suite 923,Petersfort,Ontario,66940,Retired,$30k–$60k,Chequing,2022-09-12,5240,74,84809,No,100,2,3,Weekly,Credit Card;RRSP,No,Yes,56127,Yes,74833,45-54
8100,John,Erickson,26,Other,daniel61@example.com,384.394.2610x7629,82201 Lori Corners Apt. 006,Hooverville,Ontario,85757,Retired,>$100k,Chequing,2020-09-21,8499,80,34660,No,23,5,2,Daily,RRSP;TFSA,No,Yes,151785,Yes,79349,25-34
8101,Seth,Fuentes,35,Female,jacobschultz@example.org,664.752.7430x84053,2164 Vicki Brook,Gibsonfurt,Ontario,98531,Unemployed,$60k–$100k,Chequing,2016-12-18,9466,89,52897,No,53,4,0,Weekly,Credit Card;Mortgage;RRSP;TFSA,No,Yes,98201,No,0,35-44
8102,Amber,Wolf,69,Male,claytonryan@example.com,+1-379-941-7750x0724,14668 Hickman Grove Apt. 997,Johnhaven,Ontario,806,Employed,>$100k,Chequing,2020-07-18,8320,13,73567,No,98,0,2,Rarely,TFSA;RRSP;Mortgage;Credit Card,No,Yes,430472,No,0,55+
8103,Kimberly,Marshall,34,Female,alexandercollins@example.org,(319)433-3958x1767,3133 Baker Corners,Port Karen,Alberta,25746,Student,$30k–$60k,Savings,2021-02-16,4243,84,88456,Yes,56,3,3,Weekly,Credit Card;TFSA;RRSP;Mortgage,No,No,0,Yes,87423,25-34
8104,Gabriel,West,69,Other,seangibson@example.com,946.972.5454x1917,93764 Nelson Trail,Jonland,Ontario,59877,Student,$30k–$60k,Chequing,2024-07-22,700,71,76264,No,35,5,0,Never,RRSP,No,No,0,No,0,55+
8105,Jay,Osborn,58,Female,nicolethomas@example.org,001-289-885-2277x1691,505 Griffin Springs,South Dianeland,Alberta,7663,Employed,<$30k,Savings,2019-05-12,6769,98,74878,Yes,36,5,3,Rarely,Credit Card;Mortgage,No,No,0,Yes,18833,55+
8106,Amanda,Robinson,64,Other,harrisbrittany@example.org,583.496.5180,716 Martinez Mountain,Lake Jesseshire,Ontario,16815,Unemployed,>$100k,Business,2016-02-12,7984,20,87170,Yes,70,4,1,Weekly,TFSA;Mortgage;Credit Card;RRSP,No,No,0,Yes,53158,55+
8107,Andrew,Flowers,73,Female,ibaker@example.com,(571)363-9051,67054 Finley Drive Apt. 322,Brownport,British Columbia,25630,Student,$30k–$60k,Savings,2020-09-24,2058,68,94166,Yes,28,3,0,Weekly,TFSA;Credit Card;RRSP,Yes,No,0,Yes,55475,55+
8108,Aaron,Lee,25,Other,cindyrosales@example.net,292-728-3944x903,111 Lawrence Knoll Suite 396,Rachelshire,Quebec,77020,Employed,<$30k,Chequing,2015-12-29,5424,29,7386,Yes,31,1,1,Never,RRSP;Mortgage;Credit Card;TFSA,Yes,Yes,134239,No,0,25-34
8109,Timothy,Williams,60,Other,jennifermack@example.net,(478)958-7072x14020,534 Johnson Ford,Danhaven,Ontario,99151,Unemployed,$60k–$100k,Chequing,2020-05-29,6778,12,3982,Yes,22,4,0,Daily,RRSP;TFSA,No,No,0,Yes,41680,55+
8110,Dawn,Brown,60,Other,jessica49@example.com,629-265-0004,887 James Extension Apt. 769,West Paul,Ontario,66061,Employed,$30k–$60k,Savings,2016-01-02,3351,95,75013,Yes,87,3,0,Never,RRSP;Credit Card;Mortgage,No,Yes,132632,Yes,10195,55+
8111,Christina,Wong,57,Other,xavierbarnett@example.com,001-795-244-3472,690 Adams Forest,Robertport,Quebec,770,Unemployed,<$30k,Savings,2016-08-12,697,6,84015,No,21,1,3,Never,TFSA;Credit Card;RRSP,Yes,No,0,Yes,86882,55+
8112,Miranda,Joseph,46,Female,tinabrown@example.net,543-729-5250x7403,27047 Margaret Well,Maldonadochester,Quebec,36999,Retired,>$100k,Savings,2023-03-20,2405,34,44129,Yes,23,3,1,Never,Mortgage;Credit Card;TFSA;RRSP,Yes,Yes,108749,No,0,45-54
8113,Nancy,Perez,52,Male,john75@example.net,371-889-1895x089,9558 Michelle Drives,Davidfort,Ontario,1668,Retired,<$30k,Chequing,2022-02-24,4197,97,70106,Yes,16,1,1,Never,RRSP;TFSA,Yes,No,0,Yes,20636,45-54
8114,James,Horton,71,Female,abigail89@example.com,+1-432-793-6699x78714,87351 Morrison Roads,Kellerview,Ontario,76936,Student,<$30k,Joint,2019-07-06,7164,27,41447,No,33,1,1,Daily,Credit Card;Mortgage,Yes,Yes,42622,Yes,22253,55+
8115,Helen,Evans,28,Female,antonio99@example.com,+1-318-677-8342x61306,12621 Barnes Terrace,Aliciabury,British Columbia,43407,Employed,$30k–$60k,Savings,2022-01-11,6778,49,77570,No,29,5,0,Rarely,Credit Card;Mortgage;TFSA;RRSP,Yes,Yes,403604,Yes,74812,25-34
8116,Gregory,Gray,25,Male,jmoran@example.com,440-966-2034x356,61128 Wilson Islands Apt. 811,New John,Saskatchewan,93405,Student,$30k–$60k,Chequing,2021-07-13,5966,11,29418,Yes,65,0,0,Never,Mortgage;Credit Card;RRSP,No,No,0,No,0,25-34
8117,Adam,Sullivan,64,Other,lozanojessica@example.net,001-858-275-0154x371,43942 Marie Prairie,Michelleland,Ontario,11054,Retired,$30k–$60k,Business,2021-05-07,3445,86,43593,No,65,2,2,Rarely,TFSA;Mortgage;Credit Card,No,No,0,No,0,55+
8118,Kimberly,Grimes,53,Female,lbutler@example.net,261.249.1985,9086 Diana Key Apt. 910,South Sarah,Newfoundland and Labrador,37649,Employed,<$30k,Chequing,2024-10-06,7619,26,82502,Yes,66,3,1,Never,Credit Card;RRSP,Yes,Yes,278412,No,0,45-54
8119,Cory,Evans,36,Other,melissahale@example.net,(647)473-4693,160 Jose Extension Apt. 882,North Melissa,Saskatchewan,95230,Employed,$60k–$100k,Chequing,2024-01-16,552,97,43947,No,24,0,0,Weekly,RRSP;Credit Card;TFSA;Mortgage,No,No,0,No,0,35-44
8120,Gary,Carter,56,Other,mackjacob@example.com,839-521-6166x238,730 Barrera Passage,Larryburgh,British Columbia,79831,Unemployed,$60k–$100k,Savings,2015-08-08,2072,28,9360,Yes,52,5,1,Rarely,Mortgage,No,Yes,120808,No,0,55+
8121,John,Schaefer,80,Male,wilsonsarah@example.org,(991)567-6594,28708 Henry Route Suite 952,Barbaraborough,Ontario,92110,Unemployed,$60k–$100k,Joint,2016-03-06,9475,27,34955,Yes,78,5,0,Daily,Credit Card;RRSP;TFSA,No,No,0,No,0,55+
8122,Kenneth,Rose,44,Male,rtaylor@example.net,001-958-712-0048,342 Ashley Springs,Powellton,Ontario,83246,Employed,$30k–$60k,Chequing,2015-08-17,3092,66,92894,Yes,93,4,2,Weekly,Credit Card;RRSP;Mortgage;TFSA,No,Yes,253616,Yes,12191,35-44
8123,Jamie,Davila,70,Female,scottpayne@example.org,454.321.7062x105,892 Duran Viaduct Suite 898,Lake Denise,Ontario,91901,Employed,$30k–$60k,Joint,2024-09-08,4993,30,49409,No,79,0,2,Daily,TFSA;Credit Card;RRSP,No,No,0,Yes,62879,55+
8124,Erica,Larson,36,Female,robinlewis@example.org,(343)644-3105x96817,964 Brown Heights,Ronaldland,Ontario,62367,Student,$60k–$100k,Chequing,2021-01-26,2745,18,80664,Yes,21,0,2,Never,RRSP,Yes,Yes,305819,No,0,35-44
8125,Jessica,Martin,23,Other,tjohnson@example.com,(853)222-5413x070,49258 Matthew Corners,East Hollyfort,Alberta,73041,Employed,>$100k,Chequing,2022-12-13,7949,71,52995,No,0,4,3,Never,Credit Card;TFSA,No,Yes,252957,Yes,5578,18-24
8126,Donna,Ruiz,43,Male,roberto61@example.net,(210)956-1727,5284 Hamilton Orchard,Joanberg,Alberta,46404,Student,>$100k,Chequing,2023-09-05,7083,81,69997,Yes,9,4,3,Rarely,Credit Card;RRSP;Mortgage,Yes,Yes,352561,No,0,35-44
8127,Jonathan,Barnes,21,Other,fullerfrederick@example.com,286-506-5420x242,170 Jordan Grove,Willisborough,Nova Scotia,82094,Unemployed,<$30k,Savings,2025-02-06,6491,5,28193,Yes,80,1,1,Weekly,Credit Card;Mortgage;RRSP,Yes,No,0,Yes,92522,18-24
8128,Christopher,Davis,59,Female,deanjason@example.net,637.762.9947x0441,543 David Rapids,North Juliachester,Ontario,74256,Employed,>$100k,Savings,2019-05-03,3220,42,91520,No,44,3,0,Weekly,Mortgage;TFSA;Credit Card,No,Yes,41934,Yes,52977,55+
8129,Mary,Rodriguez,18,Male,gonzalezalexis@example.net,+1-783-221-1301,951 Nathaniel Stream Suite 615,Watsonview,Ontario,67456,Employed,>$100k,Joint,2021-02-24,5484,50,77231,No,17,4,3,Daily,RRSP;Mortgage;Credit Card;TFSA,No,Yes,183331,Yes,20641,18-24
8130,Nicole,Salas,54,Female,jeffery58@example.net,(218)370-3293x4919,54659 Matthew Pike,Jamieport,Ontario,69847,Unemployed,>$100k,Chequing,2023-04-02,3532,52,22220,Yes,95,2,1,Rarely,Credit Card;TFSA;RRSP,Yes,Yes,358416,Yes,74360,45-54
8131,Kathy,Green,34,Female,william52@example.org,599.295.8650x9265,2903 Tara Turnpike,North Samanthaville,Ontario,64044,Unemployed,$30k–$60k,Chequing,2017-10-18,4538,67,90360,No,55,2,1,Never,Mortgage;RRSP,No,Yes,387070,No,0,25-34
8132,Susan,Ho,50,Female,schwartzkyle@example.net,(448)217-1777x176,7369 Ashley Station,Adamshaven,Ontario,74149,Retired,<$30k,Savings,2019-10-31,718,75,71498,Yes,90,4,3,Never,RRSP;Mortgage,No,Yes,449703,Yes,43617,45-54
8133,Monica,Duncan,40,Female,kmendoza@example.com,711-946-6624x76590,96096 Justin Dale Suite 440,Bryantville,Ontario,55178,Employed,$30k–$60k,Chequing,2024-03-27,1385,18,25722,No,88,5,3,Weekly,TFSA;RRSP;Credit Card;Mortgage,No,Yes,177533,No,0,35-44
8134,George,Rogers,34,Other,sheaemily@example.com,001-424-822-3170x50299,62885 David Stravenue,Christopherport,Ontario,26330,Unemployed,>$100k,Chequing,2017-11-12,9903,17,70589,Yes,71,1,3,Rarely,RRSP;TFSA;Credit Card,No,Yes,187217,No,0,25-34
8135,Robert,Parker,22,Female,kristimacdonald@example.org,001-204-798-2559,676 Christine Lake,New Pamelaview,Ontario,78241,Unemployed,>$100k,Chequing,2023-01-26,6246,82,65519,No,21,3,2,Never,RRSP,No,No,0,No,0,18-24
8136,Jeffery,Santiago,43,Other,scott78@example.com,(866)348-3026,99666 Brian Trail,Jeffreyport,Ontario,53560,Unemployed,<$30k,Savings,2022-06-26,5471,8,65335,No,97,1,3,Weekly,Credit Card;Mortgage,No,No,0,No,0,35-44
8137,Anne,Jackson,62,Other,gsmith@example.com,+1-800-957-4157x725,460 Watkins Cliff,Hillfurt,Ontario,67103,Employed,>$100k,Chequing,2020-10-14,9279,96,12135,Yes,55,3,1,Daily,Credit Card,Yes,No,0,Yes,13514,55+
8138,Kelsey,Cooper,63,Other,david85@example.com,(497)376-5389x9837,5942 David Cliff Suite 615,New Sallyville,Ontario,18916,Employed,$60k–$100k,Joint,2022-10-06,5992,82,45585,Yes,73,4,1,Rarely,Mortgage,Yes,No,0,No,0,55+
8139,William,Flores,38,Other,tammy60@example.org,+1-928-602-0842x34097,5812 Jessica Mill Suite 269,South Willieton,British Columbia,47421,Unemployed,>$100k,Joint,2016-11-13,7883,23,65822,Yes,15,4,1,Rarely,Credit Card;RRSP,Yes,Yes,491420,Yes,44907,35-44
8140,Joseph,Greene,44,Other,jchapman@example.com,515.351.9471,11990 Lynch Turnpike Apt. 308,North Heatherborough,Ontario,12737,Unemployed,$30k–$60k,Chequing,2020-01-12,2022,99,87339,Yes,69,4,1,Weekly,Mortgage;Credit Card;RRSP;TFSA,Yes,Yes,37785,No,0,35-44
8141,John,Lee,22,Female,qbarrett@example.org,766-523-7461x506,427 Jonathan Valley Apt. 595,Lake Mindy,Alberta,14209,Student,>$100k,Business,2018-01-25,9433,45,9543,Yes,87,4,2,Weekly,TFSA;Credit Card;RRSP,No,Yes,433415,No,0,18-24
8142,Tina,Shaw,35,Other,heatherwillis@example.com,(724)780-7307,849 Baird Squares Suite 351,Wellsbury,Ontario,12599,Student,$60k–$100k,Chequing,2018-03-19,8529,79,10614,Yes,96,4,1,Weekly,RRSP;Mortgage;TFSA,Yes,No,0,No,0,35-44
8143,Mary,Melendez,36,Other,tylermitchell@example.com,279.610.3903,600 Anderson Street,New Sheila,Saskatchewan,96075,Student,$30k–$60k,Chequing,2017-06-13,2270,58,87784,No,25,1,0,Rarely,TFSA,No,Yes,215676,Yes,57083,35-44
8144,James,Carpenter,54,Female,stephenbautista@example.com,767.714.7036x446,8979 Harris Summit Suite 631,Lewisbury,Ontario,31528,Student,>$100k,Chequing,2019-08-28,5209,84,84473,No,43,5,1,Never,Mortgage;TFSA;RRSP;Credit Card,No,No,0,No,0,45-54
8145,Jennifer,Moran,30,Other,stacymckenzie@example.org,303.563.0494,0645 Robert Extensions,Port Matthewmouth,British Columbia,77619,Student,$60k–$100k,Savings,2017-10-31,3877,26,5312,Yes,19,0,3,Never,Mortgage,Yes,No,0,No,0,25-34
8146,Danielle,Underwood,44,Female,scott10@example.com,+1-317-554-3516x50218,47024 Shields Burgs Apt. 607,Jonesburgh,Nova Scotia,43765,Retired,$60k–$100k,Chequing,2019-09-22,2008,87,46319,No,75,2,0,Rarely,Credit Card;TFSA;Mortgage,No,No,0,Yes,5644,35-44
8147,Maria,Shaw,23,Female,angiele@example.net,(832)492-5338x79669,05655 Wells Shoal Apt. 366,Frazierberg,Ontario,66323,Student,<$30k,Savings,2018-12-30,6871,26,23830,Yes,5,5,0,Weekly,RRSP;TFSA,No,Yes,443478,No,0,18-24
8148,Jennifer,Peterson,33,Male,qwilkerson@example.org,245-246-6581x5817,378 Myers Lodge,Lake Alyssaland,Quebec,84929,Student,<$30k,Business,2024-04-20,1241,12,37760,No,26,4,1,Daily,TFSA;Mortgage;Credit Card,No,Yes,66009,No,0,25-34
8149,Kimberly,Spence,50,Other,shayes@example.net,(998)505-1577x21526,22399 Andrew Stream Suite 227,New Mirandaside,Alberta,30262,Retired,<$30k,Savings,2018-05-05,3561,100,17291,Yes,30,3,1,Never,Mortgage;Credit Card;RRSP,Yes,No,0,No,0,45-54
8150,Shelby,Gonzalez,36,Other,devin40@example.com,252-891-9502x0027,0930 Moore Forks,Johnsonland,Quebec,57907,Retired,<$30k,Savings,2023-02-06,9009,19,32611,Yes,3,1,0,Rarely,TFSA;Credit Card;RRSP;Mortgage,Yes,Yes,292295,Yes,33442,35-44
8151,Seth,Jimenez,34,Female,isabel21@example.org,+1-786-232-7405x82887,307 Louis Locks,East Heatherbury,Alberta,59400,Employed,$60k–$100k,Chequing,2019-01-27,4684,29,52035,No,14,0,2,Daily,Credit Card;RRSP;Mortgage,Yes,No,0,Yes,59514,25-34
8152,Leslie,Chavez,42,Female,loganbrian@example.com,218-202-0060,316 Jones Station,Normanland,Manitoba,46174,Employed,<$30k,Chequing,2018-10-05,2593,66,57743,Yes,13,3,3,Weekly,Credit Card;TFSA;RRSP;Mortgage,Yes,No,0,No,0,35-44
